Product,Price
Modul cititor carduri MIFARE Hikvision DS-KD-M,"279 , 99 Lei"
Modul cititor carduri RFID Hikvision - DS-KD-E,"279 , 99 Lei"
"Sursa pentru videointerfoane Electra, 1 familie, generatia 3, SCU.VDR03.ELG14","286 , 99 Lei"
"Kit extensie control acces videointerfon/interfon Electra, EXTENSIE CA","288 , 99 Lei"
Post exterior interfon incastrabil 8 butoane Commax DR-8UM,"290 , 99 Lei"
Carcasa aparenta DS-KD-ACW2 Hikvision,"291 , 99 Lei"
"Post de exterior pentru videointerfon Commax, 1 Familie, 4 fire, montaj aparent, DRC-4L","292 , 50 Lei"
Sonerie cablata sau wireless Honeywell cu baterii DW915S distanta comunicare 200m,"294 , 99 Lei"
"Post de exterior pentru videointerfon Safer, 4 familii, conectare cu 4 fire, D27ACM04","299 , 99 Lei"
Post interfon exterior 3 familii montaj ingropat Commax DR-2A3N,"304 , 99 Lei"
"Monitor suplimentare de interior Hikvision, 4 fire, montaj aparent pentru KIS202","314 , 99 Lei"
"Sursa de alimentare pentru 2/3 Familii, Electra, generatia 3, SCU.VDR03.ELG34","315 , 99 Lei"
"Programator pentru adrese terminale, compatibil Touch Line, Electra PRG.TRM.001","315 , 99 Lei"
Set interfon 2 posturi Commax RM302K,"321 , 99 Lei"
Yala aplicata de exterior cu motor si senzor DJ02(MVM)-FL,"322 , 99 Lei"
Amortizor de usa Kale 400 pentru usi pana la 120Kg,"329 , 99 Lei"
"Post exterior videointerfon cu sonerie, o familie, Commax, DRC-40K","331 , 99 Lei"
Set 200 cartele de proximitate RFID 125Khz CProx,"334 , 99 Lei"
"Monitor videointerfon TCP/IP TFT Hikvision DS-KH6100-E1, LCD 4.3 inch, 9 butoane, PoE","344 , 99 Lei"
"Monitor sistem videointerfonie COMMAX, 4.3 inch, montaj aparent, 4 fire, CDV-43K2","345 , 99 Lei"
"Post exterior pentru videointerfon IP, Wi-Fi, camera 2MP cu IR, deblocare de pe telefon, card sau monitor, Safer, SAF-CAMOUT","349 , 99 Lei"
"Kit videointerfon analogic, 7"" TFT, 4 fire, montaj aparent, Safer, KIT7ANALOG","359 , 99 Lei"
