SKU,Name
OR-PV-13611,Set conectori MC4-Y-4 pentru split cablu solar
SHINE-LINK-X,Grrowat ShineLink-X - Comunicator Radio de tip DataLogger pentru pana la 8 module de monitorizare remote ShineRFStick-X
AM618825,"Intrerupator automat, 4P, 25A, 6KA, B, Schrack AM618825"
AM618832,"Intrerupator automat, 4P, 32A, 6KA, B Schrack AM618832"
AM618816,"Intrerupator automat, 4P, 16A, 6KA, B, Schrack"
02-553/dig,"Contor monofazic, smart meter, digital 45A, Adeleq 02‑553/dig"
100084,"Mini intrerupator automat, Ex9Bn, 2P, 20A, curba B, 6kA, Noark, 100084"
02-554/dig,"Contor monofazat digital, smart meter, 4 module, 230V, afisaj electronic, 02-554/dig"
TD2_PV1000,Siguranta / descarcator pentru protectie la supratensiune tranzitorie max 1000V
SUN2000-450W-P,"Optimizator pentru panouri solare, reducere efect umbrire, Huawei SUN2000-450W-P"
02-552/dig,"Contor trifazic digital, 400V, afisaj electronic, IP51, Adeleq 02-552/dig"
SUN2000-600W-P,Optimizator pentru reducere efect de umbrire al panourilor solare Huawei Smart PV omptimizer SUN2000-600W-P
103351,"Siguranta / descarcator pentru protectie la supratensiune tranzitorie de tip Ex9UE2, 275V Noark 103351"
SDONGLEWLAN,"Modul smart Wi-Fi pentru monitorizare si gestionare invertoare HUAWEI, SDONGLEWLAN"
1x4RED100,"Cablu solar 4MM, rola 100 metri, rosu-negru"
SHINE-GPRS-X,"Comunicator GSM 2G cu slot pentru SIM, compatibil cu invetoarele Growatt -X/XH, SHINE-GPRS-X"
1x4BLACK100,Cablu solar 4MM - Rola 100 metri - Negru
AP-SP-014-BLA,Panou solar portabil 15W cu powerbank 10000mAh
TS 100A-1,Smart Meter monofazic bi-directional Fronius max 100Ah
3IPSMPPT20,Regulator de incarcare baterii 20A VOLT POLSKA SOL MPPT 20A cu Bluetooth
SAPM-10KW,"Contor de energie, monofazat, smart meter, 10 KWA max, Afore, SAPM-10KW"
1x6BLACK100,Cablu solar 6MM - Rola 100 metri - Negru
1x6RED100,"Cablu solar 6MM, rola 100 metri, rosu-negru, 1x6RED100"
DDSU666-H,Huawei Smart Meter monofazat DDSU666-H
Shelly 3EM-R,"[RESIGILAT] Releu inteligent cu contor de consum monofazic sau trifazic Shelly 3EM 360A, Conexiune Wifi, control de pe mobil Shelly 3EM-R"
3IPSMPPT30,Regulator de incarcare baterii 30A VOLT POLSKA SOL MPPT 30A cu Bluetooth
Shelly PRO 4PM,Releu inteligent cu wifi si contor de energie electrica Shelly PRO 4PM
P_3_T_2S,Tablou protectii pentru sistem fotovoltaic trifazat 3 KW cu 2 stringuri
SPM-E,"Contor inteligent Growatt, Monofazic, Smart Meter, montaj pe sina DIN, 100A, RS485 SPM-E"
TPM-E,"Contor inteligent Growatt Smart Meter 3PH, compatibil cu invertoarele Growatt trifazate, TPM-E"
DTSU666-H 250A,"Smart Meter, trifazat, 250 A, Huawei, DTSU666-H 250A"
SCC-30A-PWM-LCD-S2,"Regulator pentru incarcarea acumulatorilor din sisteme cu panou solar, 12/24V, 10/30A, SCC-30A-PWM-LCD-S2"
M8P-DR,"Piulita inox, M8 A2, Dreptunghiulara, M8P-DR"
M10P-FL,"Piulita inox cu flansa autoblocabila M10, A2, Hexagonala, M10P-FL"
M8P-FL,"Piulita inox cu flansa autoblocabila M8, A2, Hexagonala, M8P-FL"
M10X30-HEX,"Surub M10x30 cap hexagonal, inox, M10X30-HEX"
M8X30-HEX,"Surub M8x30 cap hexagonal, inox, M8X30-HEX"
M8x25-HEX,"Surub M8x25 cap hexagonal, inox, M8x25-HEX"
M8X25-IMBUS,"Surub M8x25 cap imbus, Inox, M8X25-IMBUS"
M8X30-IMBUS,"Surub M8x30 cap imbus, Inox, M8X30-IMBUS"
M10X30-TBOLT,"Surub M10X30 cap T - BOLT, inox,  M10X30-TBOLT"
M8X30-TBOLT,"Surub M8X30 cap T - BOLT, inox, M8X30-TBOLT"
PFM8-22X10,"Piullita cu fanta M8,  PFM8-22X10"
CAPAC40x40-G,"Capac gri, 40 x40, plastic, pentru sine fixare panouri fotovoltaice, CAPAC40x40-G"
CAPAC40x40-N,"Capac negru, 40 x40, plastic, pentru sine fixare panouri fotovoltaice, CAPAC40x40-N"
SAF-FIX20,"Placa de capat pentru prinderea panourilor solare, din aluminiu, 50x27 mm compatibil cu surub M8, SAF-FIX20"
FIX27X33X44-C,"Suport capat din aluminiu pentru prindere panouri solare, 50x27 mm, compatibil cu suruburi M8, FIX27X33X44-C"
SAF-FIX22,"Prindere pentru mijloc din Aluminiu, pentru panouri solare, 1 gaura M8, SAF-FIX22"
80X30X4-ADAPT,"Suport fixare sina pentru acoperis 100x30x40, 100X30X4-ADAPT"
SAF-MIJLOC-CLIPS,"Clema de mijloc pentru fixarea panourilor solare, prindere cu clips, surub inclus, Safer SAF-MIJLOC-CLIPS"
SAF-CAPAT-CLIPS,"Clema de capat cu clips, pentru prinderea panourilor solare, surub inclus, SAF-CAPAT-CLIPS"
FIX40X40,"Element de fixare pentru sine 40x40, Aluminiu, FIX40X40"
CLM10,"Clema de mijloc pentru fixarea panourilor solare, prindere cu clips, Aerocompact CLM10"
CLE10,"Clema de capat cu clips, pentru prinderea panourilor solare, surub inclus, Aerocompact CLE10"
M10X250-SP,Surub de fixare cu piulita M10 x 250 pentru panouri fotovoltaice compatibil cu 80X30X4-ADAPT
MetalR,Suport fixare sina pentru acoperis profil metalic profil trapezoidal
LProfi3,"Suport fixare sina pentru acoperis metalic sau bituminos, LProfi3"
BKT-METAL,Suport metalic 90 x 44 x 44 pentru acoperis cu tigla metalica sau tabla faltuita BKT-METAL
SUPORT-TYPE-S,"Suport fix de tip S, Inox, 470mm, pentru fixare panouri, SUPORT-TYPE-S"
SAF-SUPORT-TIGLA,"Carlig L / Suport reglabil pentru montarea panourilor solare pe acoperis din tigla, Suruburi incluse, SAF-SUPORT-TIGLA"
M8X30+M8P,Set 20 șuruburi cu cap imbus M8X30 + piulițe inox M8P
SUPORT-METAL,"Suport metalic 65 x 65 x 56 pentru acoperis cu tigla metalica, SUPORT-METAL"
TileL,Suport reglabil pentru montaj panouri pe acoperis de tigla TileL
SUPORT-TILE-L,"Suport reglabil pentru montajul panourilor pe acoperis de tigla ceramica, SUPORT-TILE-L"
TMM08,"Clema de fixare pentru acoperisurile din tabla cutata, rotunda, din aluminiu, Aerocompact TMM08"
Al40x40,Profil aluminiu pentru montaj panou solar Al40x40 - Lungime 3.3 metri
TBOLT-AI40X40,"Profil T aluminiu pentru montaj panou solar 40x40 - Lungime 3.3 metri, TBOLT-AI40X40"
SUPORT-V-35,"Suport 35 grade in forma de triunghi pentru fixare panouri, SUPORT-V-35"
L1X40X50X113,Profil de aluminiu montaj acoperis metalic lungime 3.3 m L1X40X50X113
URZ3416,"Invertor Solar OffGrid 500W, 12 - 50Vdc, PV/AC, 20A, pentru baterii de 12V, Kemot ProSolar 500, URZ3416"
URZ3417,"Invertor Solar OffGrid MPPT 700W Kemot ProSolar, pentru baterii de 12V, 12-50 VDC, URZ3417"
Astris 3K/1P1T1,"Invertor solar, ON-GRID, 3KW, monofazat, 1 MPPT, Wi-Fi, Njoy, Astris 3K/1P1T1"
URZ3419,"Invertor Solar OffGrid Kemot ProSolar 1800W, pentru baterii de 24V, PV / AC, URZ3419"
BACKUPBOX-B0,"Modul back-up monofazat, 5kW, 22.7A, IP65, Huawei, BACKUPBOX-B0"
HNS3000TL-2,Invertor monofazat ON-GRID 3KW cu 2 MPPT conexiune wifi - Afore HNS3000TL-2
Astris 5K/1P2T2,"Invertor solar, ON-GRID, 5KW, monofazat, 2 MPPT, Wi-Fi, Njoy, Astris 5K/1P2T2"
MIN-3600-TL-XE(AFCI),"Invertor ON-GRID Monofazat, 3.6KW, pentru sisteme fotovoltaice, Growatt 3600 TL-XE (AFCI)"
MIN-3000-TL-XE(AFCI),"Invertor Monofazat ON GRID, 3KW, pentru sisteme fotovoltaice, Growatt, MIN-3000-TL-XE(AFCI)"
MIN-3000-TL-XH(AFCI),"Invertor hibrid monofazat, 3KW, Growatt, MIN-3000-TL-XH(AFCI)"
SYN-50-XH-30,"Backup box Growatt SYN-50XH-30, cutie trifazata de comutare pentru invertoare din seria MOD TL-XH"
MIC 3000-TL-X,"Invertor Rezidential Monofazat, 1 MPPT, 3 kW, Wi-Fi, Eficienta 97.6%, Growatt MIC 3000TL-X"
HNS5000TL-2,Invertor monofazat ON-GRID 5KW cu 2 MPPT conexiune wifi - Afore HNS5000TL-2
MIN-4600TL-XH,"Invertor solar Growatt pentru sistem fotovoltaic, HIBRID, Monofazat, 4.6KW, Eficienta 98.4%, IP65, MIN-4600TL-XH"
SPF5000ES,Invertor OFF GRID monofazat Growatt SPF 5000 ES (functioneaza cu sau fara baterii)
MIN-5000TL-XE(AFCI),"Invertor On-Grid Monofazat, 5KW, Growatt, MIN-5000TL-XE(AFCI)"
SUN2000-3KTL-L1,Invertor hibrid monofazat Huawei 3KW interfata WLAN SUN2000-3KTL-L1
MIN-6000TL-XE,"Invertor ON-GRID Monofazat Growatt, 6KW, AGREAT ANRE, MIN-6000TL-XE"
BACKUPBOX-B1,"Modul back-up trifazat, pentru 3kW, 15.2A, IP65, Huawei, BACKUPBOX-B1"
SEM-300KW,"Smart Energy Manager 300KW, 600A, monitorizare consum, IP65, Growatt, SEM-300KW"
3600(AFCI)-Meter1,"Invertor ON-GRID, 3.6KW, pentru sisteme fotovoltaice Monofazat si Contor inteligent Monofazic, 3600(AFCI)-Meter1"
MIN3000(AFCI)-Meter1,"Invertor ON-GRID, 3KW, pentru sisteme fotovoltaice Monofazat si Contor inteligent Monofazic, MIN3000(AFCI)-Meter1"
MIN-5000TL-XH,"Invertor solar Growatt pentru sistem fotovoltaic, HIBRID, Monofazat, 5KW, Eficienta 98.4%, IP65, MIN-5000TL-XH"
MIN3000-XH(AFCI)-Meter1,"Invertor Monofazat, 3 kW, Eficienta 98.4% si Contor inteligent Monofazic, Growatt MIN3000-XH(AFCI)-Meter1"
MIN-6000TL-XH,"Invertor HIBRID Monofazat, 6kW, 98.4% Eficienta, MPP dublu, Growatt MIN-6000TL-XH"
SPF6000ES-PLUS,"Invertor OFF GRID Monofazat Growatt, 6KW, 2x MPP, Plug and Play, Eficienta 93%, SPF6000ES-PLUS"
SUN2000-5KTL-L1,"Invertor Solar Hibrid Monofazat, 5KW, WLAN integrat, Huawei SUN2000-5KTL-L1"
MIC3000-Meter1,"Invertor Monofazat, 3 kW, Wi-Fi, Eficienta 97.6% si Contor inteligent Monofazic, Growatt MIC3000-Meter1"
MOD-3000-TL3-X(AFCI),"Invertor pentru sistem fotovoltaic, 3KW, trifazat, ON-GRID, Growatt, MOD-3000-TL3-X(AFCI)"
MOD-4000-TL3-X(AFCI),"Invertor pentru sistem fotovoltaic, trifazat, 4KW, ON-GRID, Growatt, MOD-4000-TL3-X(AFCI)"
URZ3420,"Invertor pentru sisteme cu panouri solare Kemot ProSolar, 3500W, OffGrid, pentru baterii de 48V, PV / AC, URZ3420"
MIN2500(AFCI)-Meter1,"Invertor ON-GRID, 2.5KW, pentru sisteme fotovoltaice Monofazat si Contor inteligent Monofazic, MIN2500(AFCI)-Meter1"
SG3.0RS,"Invertor ON-GRID, 3KW, pentru sisteme fotovoltaice Monofazat, Sungrow SG3.0RS"
HNS6000TL,"Invertor monofazat ON-GRID 6KW cu 2 MPPT conexiune WiFi, Afore HNS6000TL"
MIN5000(AFCI)-Meter1,"Invertor Monofazat, 5kW, Eficienta 98.4% si Contor inteligent Monofazic, Growatt MIN5000(AFCI)-Meter1"
MIN-3600-TL-XH(AFCI),"Invertor hibrid Monofazat Growatt, 3.6 KW, MIN-3600-TL-XH(AFCI)"
Astris 8K/1P2T3,"Invertor solar, ON-GRID, 8KW, monofazat, 2 MPPT, Wi-Fi, Njoy, Astris 8K/1P2T3"
AF3K-SL,"Invertor Hibrid monofazat, 3 KW, Wi-Fi, 2 MPPT, Afore, AF3K-SL"
SUN2000-4KTL-L1,Invertor hibrid monofazat Huawei 4KW interfata WLAN SUN2000-4KTL-L1
SEM-600KW,"Smart Energy Manager 600KW, 1200A, monitorizare consum, IP65, Growatt SEM-600KW"
MOD-3000TL3-XH,"Invertor On-Grid Trifazat Growatt, 3KW, MOD-3000TL3-XH"
MOD-4000TL3-XH,"Invertor On-Grid Trifazat Growatt, 4KW, MOD-4000TL3-XH"
HNS8000TL,"Invertor monofazat ON-GRID 8KW cu 2 MPPT conexiune WiFi, Afore, HNS8000TL"
BNT005KTL,"Invertor ON-GRID trifazat 5KW, Wifi, Afore BNT005KTL"
MIN3600-XH(AFCI)-Meter1,"Invertor Monofazat, 3.6 kW, Eficienta 98.4% si Contor inteligent Monofazic, Growatt MIN3600-XH(AFCI)-Meter1"
GW6K-DT G2,"Invertor ON-GRID, 6KW, trifazat, eficienta 98.2%, GoodWe, GW6K-DT G2"
MOD5000-TL3-X(AFCI),"Invertor pentru sistem fotovoltaic, trifazat, 5KW, ON-GRID, Growatt, MOD5000-TL3-X(AFCI)"
URZ3434,"Invertor Solar OffGrid 48V, PV pana la 60A, 5000W, 7000VA, LCD, Kemot ProSolar URZ3434"
GW5K-DT G2,"Invertor ON-GRID, 5KW, trifazat, eficienta 98.2%, GoodWe, GW5K-DT G2"
SUN2000-3KTL-M1,Invertor trifazat 3KW hybrid wlan integrat SUN2000-3KTL-M1
B433,"Panou fotovoltaic Portabil, Semi-Flexibil, 20W, Eficienta 21,5%, BigBlue B433"
CS6L-460MS-BKFR,"Panou fotovoltaic monocristalin Canadian Solar, 460W, HiKu6 Mono PERC, CS6L-460MS-BKFR"
LR4-60HPH-380M,"Panou fotovoltaic monocristalin, 380W, IP68, Longi LR4-60HPH-380M"
CS6R-425MS,"Panou Solar Fotovoltaic, 425W, 22.5%, IP68, Canadian Solar CS6R-425MS"
CS6R-400MS-BKFR,"Panou Solar Fotovoltaic Monocristalin 400W, HiKu6, Mono PERC, Black Frame, IP68, 108 celule, 1722x1134x30mm, CS6R-400MS-BKFR"
LR4-72HPH-455M,"Panou solar 455W Longi Solar LR4-72HPH-455M, 144 celule monocristaline, tehnologie Half Cut + PERC, LR4-72HPH-455M"
CS6L-460MS,"Panou fotovoltaic monocristalin Canadian Solar CS6L-460MS, 460W, HiKu6 Mono PERC, IP68, 3 Diode"
CS6W-550MS,"Panou fotovoltaic monocristalin 550W, Canadian Solar, CS6W-550MS"
LR5-66HPH-500M-BKFR,"Panou Solar Fotovoltaic, Black Frame, 500W, Hi-Mo, 134 celule, 2094x1134x35 mm, IP68, Longi LR5-66HPH-500M-BKFR"
LR5-66HIH-505M-BKFR,"Panou solar Longi Hi-Mo, 505W, 21,3%, IP68, LR5-66HIH-505M-BKFR"
CS6W-545MS,"Panou fotovoltaic monocristalin 545W, Canadian Solar, CS6W-545MS"
JAM54S30-405/MR,"Panou monocristalin 405W, Half-Cell PERC, IP68, JA Solar JAM54S30-405/MR"
CS6R-405MS,"Panou fotovoltaic monocristalin 405W, Canadian Solar, CS6R-405MS"
JAM72S20-460/MR,"Panou fotovoltaic monocristalin, 460W, IP68, JA Solar JAM72S20-460/MR"
LR5-66HPH-505M,"Panou solar fotovoltaic cu rama neagra Longi Solar LR5-66HPH-505M, 505W, eficienta de 21.3%, IP68"
LR5-66HIH-500M,"Panou fotovoltaic 500W Longi, LR5-66HIH-500M"
JAM78S30-590/MR,"Panou fotovoltaic monocristalin 590W, IP68, JA Solar JAM78S30-590/MR"
JAM72S30-545/MR,"Panou fotovoltaic monocristalin 545W, IP68, JA Solar JAM72S30-545/MR"
LR5-66HIH-495M,"Panou fotovoltaic 495W Longi, LR5-66HIH-495M"
CS7N-660MS,"Panou solar Fotovoltaic Canadian Solar 660W, HiKu7 Mono PERC, CS7N-660MS"
AS-M120XZ-H(M10)-460/HV,"Panou solar AEG 460W, Eficienta peste 21%, Design compact, IP68, AS-M120XZ-H(M10)-460/HV"
CS7L-595MS,"Panou solar fotovoltaic mono-cristalin 595W Canadian Solar, HiKu7 Mono PERC, CS7L-595MS"
6xRSM40-8-390MB,Palet cu 6 panouri solare fotovoltaice (390W) Risen 6xRSM40-8-390MB
LR4-72HPH-455Mx11,"Palet 11 panouri solare fotovoltaice (455W) Longi Solar, LR4-72HPH-455Mx11"
13xRSM40-8-390MB,Palet 13 panouri solare fotovoltaice (390W) Risen 13xRSM40-8-390MB
LR4-60HPH-380M-30x,"Palet cu 30 de panouri solare fotovoltaice (380W), Longi Solar LR4-60HPH-380M-30x"
CS6L-460MS-BKFR35x,"Palet cu 35 de panouri fotovoltaice Canadian Solar de 460W, 16kW total, HiKu6 Mono PERC, CS6L-460MS-BKFRx35"
LR4-72HPH-455Mx30,"Palet cu 30 de panouri solare fotovoltaice (455W), Longi Solar LR4-72HPH-455Mx30"
CS6R-400MS-BKFR-X35,"Palet cu 35 de panouri solare fotovoltaice (400W), Canadian Solar CS6R-400MS-BKFR"
CS6L-460MS-x35,"Palet cu 35 de panouri fotovoltaice Canadian solar CS6L-460MS, 460W, 16.1kW in total, CS6L-460MS-x35"
CS6W-550MSx35,"Palet cu 35 de panouri fotovoltaice Canadian Solar CS6W-550MS, 550W, 19kW in total, transport gratuit, CS6W-550MSx35"
CS6W-545MSx36,"Palet cu 36 de panouri fotovoltaice Canadian Solar CS6W-545MS, 545W,  19.6 kW total, eficienta 21.3%, CS6W-545MSx36"
LR5-66HIH-500M-x31,Palet cu 31 panouri solare fotovoltaice (500W) Longi LR5-66HIH-500M-x31
CS6R-405MS-35x,Palet cu 35 de panouri solare fotovoltaice (405W) Canadian Solar CS6R-405MS-35x
31xRSM40-8-390MB,Palet cu 31 panouri solare fotovoltaice (390W) Risen Titan S 31xRSM40-8-390MB
LR5-66HIH-495M-x31,"Palet cu 31 panouri solare fotovoltaice (495W) Longi, LR5-66HIH-495M-x31"
31XRSM-144-7-455,Palet cu 31 panouri solare fotovoltaice (450W) RISEN Solar 31XRSM-144-7-455
LR4-72HPH-455Mx660,"Container cu 660 de panouri solare Longi Solar 455W, LR4-72HPH-455Mx660"
CS6W-545MSx720,"Container cu 720 panouri fotovoltaice Canadian Solar CS6W-545MS, putere de 545W, eficienta 21.3%, CS6W-545MSx720"
JKM460M-60HL4-VX864,Container panouri fotovoltaice Jinko Solar Black Frame 460W JKM460M-60HL4-V BF (eficienta 21.3%)
SHINE-WIFI-F,"Modul Wi-Fi pentru monitorizarea invertoarelor Growatt SPF si SPH,  SHINE-WIFI-F"
ARK-Battery-Base,"Suport pentru baterii LiFePo4 Growatt ARK-2.5H-A1, ARK-Battery-Base"
PWM12V-24,"Controller solar pentru incarcare MPPT si PWM, 12/24V, 100A, Afisaj LCD, USB, PWM12V-24"
Base-ARK2.5L,"Suport pentru baterii LiFePo4 Growatt ARK-2.5L-A1, Base-ARK2.5L"
PL-PJ30D,Detectorul cu ultrasunete pentru verificare loc de parcare gol PL-PJ30D
YK-BAR-IND1(V2),"Detector de bucla inductiva cu un canal si doua relee, YK-BAR-IND1(V2)"
TLHTC1-24-G,"Semafor Verde, 1 lumina LED, 24V, TLHTC1-24-G"
TLHTC1-24-R,"Semafor Rosu, 1 lumina LED, 24V, TLHTC1-24-R"
TLHTC1-24-Y,"Semafor Galben, 1 lumina LED, 24V, TLHTC1-24-Y"
TLHTC1-220-Y,"Semafor Galben, 1 lumina LED, 230V, TLHTC1-220-Y"
TLHTC1-220-R,"Semafor Rosu, 1 lumina LED, 230V, TLHTC1-220-R"
TLHTC1-220-G,"Semafor Verde, 1 lumina LED, 230V, TLHTC1-220-G"
TLHTC2-24,"Semafor Rosu-Verde, 2 lumini LED, 24V, TLHTC2-24"
TLHTC2-220,"Semafor Rosu - Verde, 2 lumini LED, 230V, TLHTC2-220"
TLHTC3-24,"Semafor Rosu / Verde / Galben, 3 lumini LED, 24V, TLHTC3-24"
TLHTC3-220,"Semafor Rosu / Verde / Galben, 3 lumini LED, 230V, TLHTC3-220"
QK-CE220CTD,"Controler cu receptor radio Quiko QK-CE220CTD, accepta maxim 4 bolarzi, 230V, display LED, IP55"
MANQPS,Statie de plata cu operator
QK-CT115500,"Bolard retractabil pentru limitarea accesului auto Quiko QK-CT115500, diametru de 115mm, inaltime de 500mm, IP67"
QK-CT193700L,"Bolard retractabil pentru limitarea accesului auto Quiko QK-CT193700L, diametru 193mm, inaltime 700mm, 230V, IP67"
Park Software,Server cu software de gestionare Parking Management
TM-CASH-MANUAL,"Statie de plata parcare manuala, cu operator, software inclus, sistem de eliberare tichete cu buton"
TM-OUT-WR,Terminal de iesire sistem de parcare cu plata - validare tichet
TM-IN-WR,Terminal de intrare sistem de parcare cu plata - eliberare de tichet
TM-CASH-WR,Terminal de plata automat - plata cu monede / bacnote sau card TM-CASH-WR
CTSPARK4,"Sistem de parcare cu plata, complet, 2 bariere, 2 camere, terminal de plata, software de gestiune"
YK-BAR1H/CAP,"Capac brat bariera compatibil cu bariera Boomx PRO 100, YK-BAR1H/CAP"
XBA13-1M,"Protectie de cauciuc pentru bariera, Lungime 1 metru, King Gates XBA13-1M"
YK-BAR-GAR-bk,"Margine cauciucata pentru bratele de bariera, YK-BAR-GAR-bk"
YK-BAR-SB-wh,"Suport pentru brat bariera cu inaltime variabila 78-103cm, din metal, alb, YK-BAR-SB-wh"
YK-BAR-SB,Suport brat de bariera fix
AGECH XL,Modul de backup pentru bariere Life Supra AGECH XL
SUC1 10M,MARGINE CAUCIUC BARIERA 10M
Fast R2,"Receptor radio cu 2 canale, compatibil cu barierele Life, Fast R2"
YK-BAR-SBM,Suport mobil de brat pentru bariere
SUD2,Suport mobil brat de bariera LIFE SUD2
SUM1,"Arc de echilibrare pentru barierele LIFE de 3 metri si 4 metri, SUM1"
MCS01,Unitate de comanda pentru semafor 2 culori MS01-230V Motorline MCS01
BPMC,Blocator de parcare manual
5RI3140000,"Angrenaj reductor compatibil cu barierele LIFE SUPRA, 5RI3140000"
GBRBAR4001W00,"Brat bariera 4 metri, Comunello LIMIT AC-631 GBRBAR4001W00"
KIT ASTA,Brat bariera 3-5 metri Life
BARRY-A,"Brat telescopic de 3 - 6 metri pentru bariera BARRY 220V, BARRY-A"
BXB-801J-3-L,"Corp bariera de acces auto, ECO 60, deschidere in 3~6 secunde, BXB-801J-3-L"
SUPRA3_230,Bariera acces auto 3 metri LIFE 230V SUPRA3
KIT-OPEN4000,"Kit bariera acces auto, trafic intens, lungime 4m, King Gates, KIT-OPEN4000"
SUPRA4_230,Bariera acces auto 4 metri LIFE 230V SUPRA4
SUPRAMB324,"Bariera acces auto 3 metri, LIFE, trafic intens 24V SUPRAMB324"
GKBR040VL0A901,"Bariera Comunello 4m, trafic intens, 24V, BORDER 400, GKBR040VL0A901"
SUPRA MB_24V,Bariera acces auto LIFE 4 metri 24V Supra4
YK-BAR1021-1,Corp bariera YK-BAR1021-1
KIT-OPEN6000,"Kit bariera trafic intens 6 metri King Gates, KIT-OPEN6000"
SUPRAMB524,Bariera acces auto 5 metri LIFE Trafic intens la 24V SUPRAMB524
SUPRA24_16X2,Bariera acces parcare brat articulat 2x1.6 metri LIFE
YK-BAR1021-3MKIT,Bariera rapida 3 metri - Dechidere 1 Secunda YK-BAR1021-3MKIT
BARRY SX,"Bariera acces auto 3,6 - 6 metri Proteco BARRY 220V, uz intensiv, stanga"
BARRYDX,"Bariera acces auto 3,6 - 6 metri Proteco BARRY 220V, uz intensiv, dreapta"
GKLTX50EL0R907,"Bariera acces auto trafic intens, cu brat 5 metri, iluminata, Comunello LIMIT 500 24V GKLTX50EL0R907"
SUPRA_MB_MAX,Bariera acces 6 metri trafic intens LIFE SUPRA MB MAX SUPRA_MB_MAX
SUPRA SU424+LIGHT -5m,"Bariera pentru acces auto, lungime 5 metri, cu tub luminos, Life Supra SU424+LIGHT -5m"
GKLTX60EL0R907,"Bariera acces auto trafic intens, cu brat 6 metri, iluminata, Comunello LIMIT 600 24V GKLTX60EL0R907"
GKLT080EL0R907A,"Bariera pentru trafic auto cu brat de 8 metri Comunello Limit 800, 24V, uz intensiv, kit complet, brat 8m iluminat GKLT080EL0R907A"
SPSK-201-WD,Set boxe lemn 6W (2X3W) alimentare prin USB Spacer SPSK-201-WD
SPB-807-BK,Set boxe PC 2.1 6W + 5W SPACER - SPB-807 Negre
SPB-807,Set boxe PC 2.1 6W + 5W SPACER - SPB-807 Albe
SP-HF800A II,Set boxe lemn 2x10W (20W) Genius SP-HF800A II
R1000T4-BR,Set boxe 2.0 24W Edifer R1000T4 Maro
R1080BT black,Set boxe 24W conexiune bluetooth Edifier R1080BT Negru
R1000T4-BK,Set boxe 2.0 24W Edifer R1000T4 Negru
SP-HF1800A II,Set boxe lemn 2x25W (50W) Genius SP-HF1800A II
R1080BT,Set boxe 24W conexiune bluetooth Edifier R1080BT ALB
R1010BT,Set boxe 2.0 24W cu bluetooth Edifer R1010BT Maro
TAB5305/12,"Soundbar cu subwoofer wireless, TAB5305/12"
ASB-6WSW,Soundbar cu subwoofer 70W Bluetooth 5.0 AKAI ASB-6WSW
S880DB white,"Set boxe bluetooth si wireless Edifier S880DB 2.0 , 88W - Albe"
S360DB,Set boxe 2.1 active 155W (2X40+75) bluetooth EDIFIER S360DB
A80-WN,Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A80-WN
A80-BL,Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A80-BL
A100-RD,Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A100-RD
S3000 PRO brown,Set boxe de studio bluetooth 256W Edifer S3000 PRO - Maro
A100-BK,Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A100-BK Negru
A200-CH,Set boxe 2.0 active 130W (2X65W) cu Bluetooth AIRPULSE A200-CH
ARB1606,Extensie de alarma pentru DVR-urile DAHUA ARB1606
MCCGQ11LM,"Aqara Smart Window and Door Sensor, MCCGQ11LM"
SJCGQ11LM,"Senzor smart Aqara detectie scurgeri apa, Aqara Water Leak Sensor SJCGQ11LM"
6011349,"Senzor de umiditate si temperatura Zigbee,  compatibil cu Aqara Hub, 6011349"
DJT11LM,"Aqara Smart Motion and Vibration Sensor, DJT11LM"
6011345,"Senzor de miscare pe baterii, conexiune wireless Zigbee, Aqara Motion Senzor, 6011345 - AQARA Motion Sensor"
6010989,"Releu Smart Aqara Single Switch Module T1, 10A (Cu nul), 6010989"
301272,"Aqara Cube Smart Controller Wireless, 301272"
6011199,"Releu Smart Aqara Single Switch Module T1, 5A (Fara nul), 6011199"
WRS-R02,"Intrerupator dublu inteligent AQARA Wireless Switch H1, WRS-R02"
SP-EUC01,"Priza inteligenta 10A 2300W Aqara Smart Plug ZigBee, SP-EUC01"
WS-EUK01,"Intrerupator inteligent simplu fara nul,  Aqara Smart Wall Switch H1, WS-EUK01"
WS-EUK03,"Intrerupator inteligent simplu, cu nul,  Aqara Smart Wall Switch H1, WS-EUK03"
WS EUK02,"Intrerupator inteligent AQARA Smart Wall Switch EU (dublu, fara nul), WS EUK02"
AAQS-S01,"Senzor inteligent pentru monitorizare calitate aer, Aqara TVOC, AAQS-S01"
6011200,"Camera Wireless AQARA G2H, HUB cu conexiune WiFi si ZigBee, 6011200"
6010986,"Senzor multifunctional Wireless Smart Gateway Aqara Hub M1S, 6010986"
CH-H03,"Camera de supraveghere interior, rezolutie 2K, functie HUB Aquara Camera Hub G3"
6011238,"Motor pentru automatizare draperie, Aqara Smart Roller Shade Controller, 6011238"
DIN-SHE1-MINI,"Adaptor cu posibilitate montare in sina DIN pentru Shelly 1 si Shelly 1PM, DIN-SHE1-MINI"
ALL-KIE-BYP,"Shelly Bypass, accesoriu pentru Shelly 1L si Shelly Dimmer 2, ALL-KIE-BYP"
