Product,Price
"Semnalizator luminos si acustic, 24V, 266mA, IP54, Qlight S60ADS-24A",334.99
Sirena adresabila de interior Inim ES0010RE,335.99
"Sirena de exterior cu LED pentru incendiu, 13.8V, IP34, compatibila cu modulul STD241201, Inim IVY-R",339.99
"Stroboscop sisteme detectie incendiu Morley-IAS -Flash inteligent, lentila de culoare alba (EN54-23 clasa O), cu izolator, Honeywell WST-PC-I05",345.99
"Sirena adresabila cu flash, 98dB, Inim ES2020RE, protocol ENEA, 14 tonuri, montaj aparent, IP65",351.99
"Detector wireless de fum si/sau temperatura, 868 MHz, Teknim, TWD-1850",352.99
"Sirena cu flash exterior pentru sisteme detectie incendiu, conventionala lentila transparenta, IP65 - Honeywell CWSS-RW-W5",354.99
"Detector standalone de fum si monoxid de carbon X-Sense SC07, alarma, indicator LED, baterie CR123A de 3V",359.99
Modul adresabil 4 intrari Inim EM340,359.99
Detector monoxid de carbon si temperatura Fireclass 601CH,361.99
Modul Ethernet pentru centralele Teknim Pars TXM-5271,386.99
"Automatizare cu lant pentru geamuri batante, Trape 24V KATO253 24V/Gri",398.99
"Buton wireless de incendiu, 868 Mhz, IP 30, resetabil, Teknim, TWB-1866",398.99
Modul comanda stingere pentru centralele INIM Smartline smartLetLoose/ONE,399.99
"Automatizare geam pentru ventilatie, 110/230 V, 250 N, KATO253 230V-GRI",399.99
"Automatizare cu lant pentru geamuri batante, Trape 24V KATO253 24V/Alb",399.99
"Automatizare pentru ventilatie, 110/230 V, 250 N, KATO253 230V-NEGRU",399.99
"Sirena sisteme de incendiu interior Morley-IAS, EN54-23 clasa O, Stroboscopica, lentila transparenta, izolator - Honeywell WSS-PC-I05",404.99
"Soclu pentru detector cu sirena si flash adresabil HoneyWell DSS-PC-I05, 96 dB, 32 tonuri, 29 V",404.99
"Automatizare cu lant pentru geamuri batante, Trape KATO253 24V/NEGRU Nekos",409.99
"Automatizare cu lant pentru geamuri batante, trape 230V KATO253 230V ALB",409.99
"Sirena adresabila cu far Detnov MAD-465-I, alimentare in bucla, izolator incorporat, 78.3-104.2dBA",419.99
"Cablu incendiu JE-H(St)H FE 180 E30/E90, 2x2x08 rola 100m",439.99
"Sursa de alimentare backup sisteme detectie incendiu 24V, 2Ah (MAX 3.5Ah) FP9000P certificata EN-54",449.99
"Modul de comunicare pentru centrale detectie incendiu TEKNIM, TFC-1201",452.99
"Detector de incendiu fara fir cu senzor de temperatura, AJAX FIREPROTECT BL",458.99
"Modul de comunicare RS485, pentru centrale detectie incendiu TEKNIM, TFC-1209",459.99
Detector adresabil de CO si temperatura Fireclass FC400CH,464.99
Modul adresabil extensie 1 intrare / 1 iesire FIRECLASS FC410SIO,469.99
Modul de extensie 8 zone Unipos FS5201,469.99
"Buton de incendiu adresabil Morley-IAS, montaj exterior, inteligent, ecran de protectie flexibil, cu izolator - Honeywell M5A-RP06FF-K013-41",471.99
Detector standalone de CO2. temperatura si umiditate cu alarma sonora Unit-t A37,479.99
Modul adresabil 4 iesiri supervizate Inim EM304S,479.99
Sursa 24V 3AH montaj acumulator 2X17Ah,479.99
Sirena autonoma de incendiu pentru exterior PS-128F,486.99
Sirena adresabila de interior cu flash Inim ES0020RE,494.99
Interfata monitorizare si operare centrale Bentel J400/BRIDGE,494.99
Extensie 1 zona - 32 senzori DETNOV MMD-509,499.99
"Centrala de incendiu conventionala, 2 zone, 32 de detectori, TEKNIM TFP-3122",509.99
Centrala detectie incendiu 128 detectori 4 zone Unipos FS4000-4,529.99
Sirena adresabila de interior fara Flash Fireclass FC440SR,548.99
"Centrala detectie incendiu conventionala 4 zone, Accepta 32 detectori/zona, TEKNIM TFP-3124",549.99
Comunicator LAN pentru centralele INIM SmartLine,549.99
Sursa de alimentare pentru centrala de incendiu FIRECLASS J-424-8M 27.6V,549.99
Detector de fum antiincendiu wireless Ajax,549.99
"Sursa de alimentare externa 24 VDC / 5Ah, cu back-up 2X12V, 7Ah sau 12Ah, cutie metalica, IP30, EN54-4, Teknim TPU-8245",549.99
"Sirena adresabila pentru interior, 16 tonuri, led intermitent, 103 dB, FC440AIR",554.99
"Modul de conversie a senzorilor cablati in senzori wireless, 868 mHz, 10 canale, Teknim, TWM-1887",561.99
Modul de extensie 1 bucla suplimentara pentru PL-1000 Morley-IAS Plus - Honeywell PL-LIB01,564.99
"Sirena wireless, LED cu lumina rosie, 868 Mhz, 95 dB, 3 niveluri de sunet, 3 moduri de iluminat, Teknim, TWS-1815",569.99
"Rama pentru montaj ingropat, compatibila cu MA-2000 Morley-IAS - Honeywell MA-2BZL",588.99
"Centrala detectie incendiu conventionala 4 zone TEKNIM, TFP-404",599.99
"Centrala de detectie incendiu conventionala, 4 zone, 32 de detectori, TEKNIM TFP-4404",599.99
"Cablu special pentru sisteme antiincendiu JYSTY 4x2x0.8, rola 100 de metri",599.99
"Centrala detectie incendiu conventional 6 zone, 192 detectori Unipos FS4000-6",599.99
Modul optional RS485 pentru conectare centrale Detnov in retea TRED-150,603.99
Repetor wireless Morley-IAS - Honeywell M200F-RF,625.99
"Centrala detectie incendiu conventionala 8 zone, Accepta 32 detectori/zona, TEKNIM TFP-4408",649.99
"Centrala detectie incendiu conventionala 8 zone, 32 detectori/zona, TEKNIM TFP-408",649.99
"Centrala detectie incendiu conventionala 8 zone, max 256 de detectori, Unipos FS4000-8",649.99
Modul adresabil extensie 3 intrari / 4 iesiri FIRECLASS FC410MIO,677.99
"Programator TEKNIM pentru detectori, senzori, butoane, sirene, alte dispozitive, TFCM-1801",679.99
"Modul de comunicare 4G, pentru centrale detectie incendiu TEKNIM, TXM-5474",709.99
"Detector optic de fum, wireless, Morley-IAS - Honeywell 22051E-RF",719.99
"Rama pentru montaj ingropat, compatibila cu MA-8000 Morley-IAS - Honeywell MA-8BZL",734.99
"Cablu incendiu JHSTH E90, 4x2x0.8, manta ignifuga, rola 100m, JHSTH-4x2x0.8-E90",779.99
Repetor pentru centralele INIM SmartLine panou LCD,787.99
"Buton de alarmare incendiu conventional, indicator LED, MCP220EX",814.99
Modul adresabil 4 intrari / 4 iesiri pe releu Inim EM344R,816.99
"Comunicator PSTN, 5 intrari/iesiri, ContactID, DTMF, modul vocal integrat Inim SmartLinkAP",822.99
"Centrala de incendiu conventionala 4 zone, 32 detectori/zona, Fireclass J-408-4M",831.99
Repetor pentru centralele conventionale Bentel J400/REP,844.99
"Centrala detectie incendiu conventionala 4 zone extensibila la 20, max 128 detectori, meniu Romana SmartLine020/4",858.99
Modul conectare TCP/IP pentru centralele FIRECLASS FC500IP3,899.99
"Centrala de incendiu Conventionala 8 zone, max 32 detectori/zona, Bentel J408-8M",939.99
"Repetor wireless pentru centralele antiincendiu, compatibil cu TWM-1885 si TWM-3885, Teknim TWM-1886",941.99
Modul pentru comanda a pana la 3 regulatoare de viteza pentru ventilatie DETNOV TRMD-500,949.99
"Tastatura pentru centrala de incendiu Inim PREVIDIA-C-REPW, ALB, conexiune RS485",950.99
"Set trei prisme, 1010-000",967.99
Automatizare desfumare cursa 200-500MM certificat EN 12101-2 KATO 305 RWA 24V-ALB,969.99
"Panou repetor pentru centralele Previdia, TCP/IP, ecran 4.3"" touchscreen, S-PREVIDIA-CREPW, Inim",969.99
"Modul I/O, wireless, Morley-IAS - Honeywell M211E-RF",988.99
Cablu sisteme antiincendiu JYSTY 1x2x0.8 tambur 500M,999.99
"Sursa de alimentare in comutatie 27,6 Vcc / 4 A, cu back-up, cutie metalica, IP42, Inim SPS24160S, EN54-4",999.99
Automatizare desfumare cursa 200-500MM certificat EN 12101-2 Nekos 305 RWA 24V-NEGRU,1009.99
"Cablu incendiu NHXH E90FE180 PH120, 3x2.5, rola 100m, 21303025",1029.99
"Detector multicriterial, optic, termic si IR, wireless, Morley-IAS - Honeywell 22051TLE-RF",1033.99
"Comunicator intre centrale cablate conventionale si detectori wireless Teknim, 868mHz, IP65, TWM-3885",1067.99
Repetor centrale adresabile FIRECLASS FC500REP,1100.00
Centrala detectie CO cu o zona si 30 de senzori DETNOV,1149.99
"Comunicator intre centrale adresabile cablate si detectori wireless Teknim, 868 mHz, ecran OLED, TWM-1885",1159.99
"Modul expandor 2 bucle pentru centrale Detnov, TBUD-150",1206.99
"Cablu incendiu JHSTH E90, 1x2x0.8, tambur 500m, Q5+ JHSTH-1x2x0.8x500M-Q5+",1244.99
"Automatizare cu lant pentru geam, cu telecomanda, 220V, 300N, 40 cm, KATO-ADV-RADIO",1246.91
"Automatizare cu lant pentru geam, cu telecomanda, 230V, 433MHz, 300N, neagra, KATO-ADV-RADIO-Negru",1246.99
"Sirena adresabila, wireless, Morley-IAS, carcasa de culoare rosie - Honeywell WSO-RR-RF",1248.99
Gateway wireless Morley-IAS - Honeywell MI-GATE,1257.99
