SKU,Name,Price,Discount,Price Difference
DS-K1T201AMF,"Terminal biometric Hikvision DS-K1T201AMF, ecran LCD 2.8 inch, frecventa cititor card 13.56MHz",982.99,690.0,292.99
Ajax-FireProtect2RBHS-WH,"Detector wireless de fum si temperatura, 868 MHz, 85 dB, alb, Ajax-FireProtect2RBHS-WH",593.62,302.91,290.71
ASA3213G-MW,Controller acces si pontaj facial Dahua ASA3213G-MW,1349.99,1060.0,289.99
DS-2CD1147G0(2.8mm)(C),"Camera de supraveghere IP, 4MP, 2.8mm, ColorVu, Detectare de miscare, PoE, IP67, Hikvision DS-2CD1147G0(2.8mm)(C)",596.99,307.48,289.51
KIT-8SAFPRO8X4K,"Kit supraveghere video de baza, DVR si 8 camere bullet de 5MP cu smart IR 80m, Safer KIT-8SAFPRO8X4K",1788.99,1499.99,289.0
TPC-M40-B25-G,"Camera termala Portabila de tip Monocular Dahua, Wifi, Detectie foc, Laser, lentila 25mm, Negru, TPC-M40-B25-G",5755.99,5468.0,287.9899999999998
DS-PDTT15AM-LM-WE,"Detector wireless cu PIR si microunde pentru exterior, Hikvision AX PRO, DS-PDTT15AM-LM-WE",906.99,620.21,286.78
DS-7604NXI-K1/4P,"NVR 4 canale cu PoE, AcuSense, 8MP 4K, 80 Mbps, 50W, 1U, 1x SATA, Hikvision DS-7604NXI-K1/4P",775.99,490.33,285.66
GWJ3013A,"Statie de incarcare electrica auto I-CON, montare pe perete, Autostart, Type 2, 11kW, GWJ3013A Gewiss",5199.99,4915.0,284.9899999999998
DS-2SE4C425MWG-E14F0,"Camera IP TandemVu, AcuSense DarkFighter, 4MP, Varifocala, IR 100m/LED 30m, PoE+, Hikvision DS-2SE4C425MWG-E14F0",2323.99,2039.0,284.9899999999998
SLIDE6KIT-NCP-FULL,Kit automatizare poarta culisanta 600 Kg Linomatik Slide6+ 4 metri cremaliera cu insertie metalica SLIDE6KIT-NCP-FULL,1375.99,1091.99,284.0
KIT-DAH-5MP-30-I3-COMPLET,"Kit complet supraveghere video, 4 Camere 5 MP, Iluminare duala 40m, HDD 2TB, DVR 4 canale, KIT-DAH-5MP-30-I3-COMPLET",1791.99,1508.99,283.0
KIT-DAH-5MP-30-I3-COMPLET,"Kit complet supraveghere video, 4 Camere 5 MP, Iluminare duala 40m, HDD 2TB, DVR 4 canale, KIT-DAH-5MP-30-I3-COMPLET",1791.99,1508.99,283.0
KITIP-4X-5MP480POE,"Kit de supraveghere IP, 4 camere exterior 5MP, 4mm, IR 80 metri si NVR 4 canale, KITIP-4X-5MP480POE",2311.99,2028.99,282.9999999999998
KITPOE2MPMIXT,"Kit pentru supraveghere video IP, 2K 4MP, PoE, IR 60 metri, NVR 4 canale, KITPOE2MPMIXT",1579.99,1297.99,282.0
XVR5116HS-I3,"DVR 16 canale, 2MP Full HD, Pentabrid, Recunoastere faciala, SMD, Audio, XVR5116HS-I3",839.99,558.0,281.99
VM‐3360E,Extensie amplificator master 360W RMS EN 54 TOA VM‐3360E,8499.99,8219.0,280.9899999999998
DS-7616NI-K1C,"NVR 16 canale, pana la 8MP 4K, bandwidth 160Mbps, 1 slot pentru HDD, DS-7616NI-K1C Hikvision",693.99,413.4,280.59000000000003
DS-7616NXI-K2,"NVR 16 canale 1U, AcuSense, 4K, latime de banda 160 Mbps, 2x SATA, Hikvision DS-7616NXI-K2",886.99,606.66,280.33000000000004
IPC-HFW3241T-ZAS-27135,"Camera IP 2 MP, Zoom motorizat 2.7-13.5mm, IR 60M, STARLIGHT, IPC-HFW3241T-ZAS-27135",1115.99,837.0,278.99
DS-2CD1T47G0-L(4mm)(C),"Camera de exterior IP, 4MP 2K, ColorVu 50m, 4 mm, PoE, IP67, Hikvision DS-2CD1T47G0-L(4mm)(C)",619.99,341.23,278.76
KTP02,"Kit videinterfon TCP/IP cu control acces, Dahua, KTP02",1112.99,835.0,277.99
DS-7616NXI-K1,"NVR 16 canale, 12MP, AcuSense, 128 Mbps, 1x port SATA, 1U, Hikvision DS-7616NXI-K1",690.99,413.4,277.59000000000003
iDS-7208HUHI-M1-E(C),"DVR Acusense cu 8 canale, 8MP 4K, 5 in 1, Audio prin TurboHD, 1x SATA, Hikvision iDS-7208HUHI-M1-E(C)",966.99,690.0,276.99
DS-2CD1347G0-L 2.8mm,"Camera supraveghere IP dome Hikvision ColorVu, lumina alba 30m, 4 MP DS-2CD1347G0-L 2.8mm",595.99,319.96,276.03000000000003
IDS-7108HUHI-M1/SC,"DVR 8 canale, 8 MP, AcuSense, 5 in 1, 1x SATA, Audio prin coaxial, 128 Mbps, Hikvision IDS-7108HUHI-M1/SC",839.99,564.0,275.99
SAF-4GPTZ-SOLAR-60W,"Camera SPEED DOME, 4G, cu panou solar, 100% independenta, SAF-4GPTZ-SOLAR-60W",1299.99,1024.99,275.0
DS-KV8213-WME1(C)/SURFACE,"Post de exterior Wi-Fi pentru videointerfon IP Hikvision, camera 2 MP, 2 familii, PoE, IR 3 m, mifare 13.56 MHz, DS-KV8213-WME1(C)/SURFACE",920.99,646.0,274.99
IPC-HDBW2441R-ZAS-27135,"Camera de supraveghere IP dome, 4 MP, IR 40 m, lentila varifocala 2.7-13.5 mm, Dahua, IPC-HDBW2441R-ZAS-27135",1087.99,816.0,271.99
AJAX FireProtect Plus WH,"Detector de fum, temperatura si CO, wireless, 868 MHz, 85 dB, alb, AJAX FireProtect Plus WH",685.99,414.48,271.51
AJAX FireProtect Plus BL,"Detector de fum, temperatura si CO, wireless, 868 MHz, negru, 85 dB, AJAX FireProtect Plus BL",685.99,414.48,271.51
FireProtectWH,Detector de fum antiincendiu wireless Ajax,549.99,280.78,269.21000000000004
IPC-HFW3549T1-AS-PV-0360B-S4,"Camera IP Dahua Wizsense, 5MP, lentila 3.6mm, Iluminare duala IR si LED 30m, Alarma optica si acustica, PoE, IP67, IPC-HFW3549T1-AS-PV-0360B-S4",1072.99,804.0,268.99
IDS-7208HUHI-M1/S/A(C),"DVR 8 canale Hikvision, 8MP, AI AcuSense, 8x Alarma, IDS-7208HUHI-M1/S/A(C)",1118.99,850.59,268.4
HIK-4E28-1TB-SHQ-TW,"Kit 4 camere de exterior, FullHD, 80m IR, Hikvision HIK-4E28-1TB-SHQ-TW",1408.99,1140.99,268.0
HIK-4E28-1TB-SHQ-TW,"Kit 4 camere de exterior, FullHD, 80m IR, Hikvision HIK-4E28-1TB-SHQ-TW",1408.99,1140.99,268.0
NVR4208-8P-EI,"NVR 8 canale, 16MP, WizSense, 8 canale PoE, 256 Mbps, 2x SATA, Functii inteligente, Dahua NVR4208-8P-EI",1391.99,1125.0,266.99
DS-2DE2204IW-DE3/W(S6)(B),"Camera de supraveghere IP Hikvision WiFi PTZ, DarkFighter, Full HD, 2.8 - 12mm, IR 20m, Microfon, MicroSD, PoE, IP66, DS-2DE2204IW-DE3/W(S6)(B)",1035.99,770.0,265.99
M520,"Body camera Full HD, 4G, GPS, IP68, Android, H265, M520",1739.99,1478.0,261.99
DS-KIS202T,"Kit videointerfon Hikvision 4 Fire FULL HD, 7 inch, DS-KIS202T",595.99,334.58,261.41
KITIP-8X-4MP420POE,"Kit de supraveghere video IP de exterior, 8 camere 4 MP, IR 20 m, NVR 8 canale, Safer, KITIP-8X-4MP420POE",3051.99,2790.99,261.0
RACK32U6080,"Rack 32U, 19'', Negru 600X800mm, cu roti si sistem de ventilare, montaj pe podea, Safer RACK32U6080",1689.99,1429.0,260.99
DS-2CD2543G2-IWS,"Camera IP Mini Dome Wireless, 4MP, IR30m, 2.8mm, Acusense, Microfon, Hikvision DS-2CD2543G2-IWS",823.99,563.31,260.68000000000006
KIT4HIKFHD80,"Kit complet cu 4 camere de exterior, Full HD, 3.6mm, IR 80m, DVR 4 canale, Hikvision KIT4HIKFHD80",1317.99,1057.99,260.0
KIT4HIKFHD80,"Kit complet cu 4 camere de exterior, Full HD, 3.6mm, IR 80m, DVR 4 canale, Hikvision KIT4HIKFHD80",1317.99,1057.99,260.0
KITFORT1000METAL,"Kit pentru automatizare poarta cu accesorii si 4 metri cremaliera metalica, Comunello Fort 1000 24V",2063.99,1803.99,259.9999999999998
YK-PB-M-L-A,"Poarta batanta unidirectionala, mecanica cu arc, YK-PB-M-L-A",3799.99,3540.0,259.9899999999998
IPC-HDW2441T-ZS-27135,"Camera de supraveghere IP, WizSense, 4MP, lentila varifocala 2.7-13.5mm, IR 40m, microSD, IP67, Dahua IPC-HDW2441T-ZS-27135",1035.99,777.0,258.99
KIT4HIKFHD80-S-1,"Kit complet 4 camere de exterior, FullHD, 80m IR, Hikvision KIT4HIKFHD80-S-1",1087.99,829.99,258.0
KIT4HIKFHD80-S-1,"Kit complet 4 camere de exterior, FullHD, 80m IR, Hikvision KIT4HIKFHD80-S-1",1087.99,829.99,258.0
iDS-7204HTHI-M1-S(C),"DVR 4 canale Hikvision, 4K - 8MP, audio prin coaxial, protectie perimetru, 1x SATA, ONVIF, H.265+, iDS-7204HTHI-M1-S(C)",936.99,680.0,256.99
NVR4108HS-8P-4KS2/L,"NVR 8 canale Dahua, 4K, SMD, H.265, 80 Mbps, 8xPoE, NVR4108HS-8P-4KS2/L",915.99,660.0,255.99
DS-2CD2T43G2-4I4,"Camera IP, Bullet, 4MP, AcuSense, lentila 4mm, IR 80m, Hikvision, DS-2CD2T43G2-4I4",768.99,513.53,255.46000000000004
DS-2CD2T43G2-4I,"Camera IP Hikvision, 2.8mm, 4 MP, IR 80 m, Acusense, Hikvision DS-2CD2T43G2-4I",768.99,513.53,255.46000000000004
DS-KV8113-WME1(C),"Videointerfon FULL HD, 1 familie, control acces, Wireless, aplicat, Hikvision, DS-KV8113-WME1(C)",850.99,596.94,254.04999999999995
KIT-4EXTDVRI3ACC,"Kit supraveghere complet, 4 camere Bullet 5MP, IR 30m si DVR 4 canale, KIT-4EXTDVRI3ACC",1601.99,1348.99,253.0
SAF16XPRODM5MP20,"Kit de supraveghere video 16 camere interior cu DVR, rezolutie 5MP, Safer, SAF16XPRODM5MP20",2995.99,2742.99,253.0
AJAX-BUTTON-LightCore,"Modul wireless si buton individual, AJAX-BUTTON-LightCore",514.99,262.99,252.0
SAF16XFHDMIXT5MP,"Kit de supraveghere video, mixt, 16 camere interior si exterior, rezolutie Full HD, SAF16XFHDMIXT5MP",2066.99,1814.99,251.99999999999977
SAF16XFHDMIXT5MP,"Kit de supraveghere video, mixt, 16 camere interior si exterior, rezolutie Full HD, SAF16XFHDMIXT5MP",2066.99,1814.99,251.99999999999977
FC506,"Centrala detectie incendiu adresabila, 6 bucle, 256 zone, 500 dispozitive, Fireclass, FC506",5266.99,5015.0,251.98999999999978
YK-TT111,"Turnichet Full Automatic monopod YK-TT111, Fail safe, IP44, 80KG/brat",5267.99,5016.0,251.98999999999978
DS-PWA64-LWE,"Centrala de efractie wireless AX PRO cu 64 de zone, Hikvision DS-PWA64-LWE",795.99,544.93,251.06000000000006
DS-PWA64-LWE(Black),Centrala de efractie wireless Hikvision DS-PWA64-LWE(Black),795.99,544.93,251.06000000000006
GKFT100ELB000A,"Automatizare culisanta, suporta pana la 1 Tona, Motor 24V, Comunello Fort 1000, GKFT100ELB000A",1899.99,1649.0,250.99
SD3E405DB-GNY-A-PV1,"Camera de supraveghere PTZ Dahua, WizSense, TiOC, Auto Tracking, 2K, Varifocala, Iluminare duala 50m, Bidirectionala, PoE, MicroSD, IP66, SD3E405DB-GNY-A-PV1",1130.99,880.0,250.99
VTO2211G-WP,"Videointerfon Wifi aplicat 2MP cu acces card, VTO2211G-WP",606.99,356.0,250.99
BARRY SX,"Bariera acces auto 3,6 - 6 metri Proteco BARRY 220V, uz intensiv, stanga",4799.99,4550.0,249.98999999999978
BARRYDX,"Bariera acces auto 3,6 - 6 metri Proteco BARRY 220V, uz intensiv, dreapta",4799.99,4550.0,249.98999999999978
DYKIT24/1000+4CM,"Automatizare de poarta culisanta 1000 kg, uz intensiv, 24 V, KING GATES",2261.99,2012.99,248.99999999999977
DS-2CD2046G2-IU/SL(C),"Camera IP, cu lumina stroboscopica si avertizare sonora, AcuSense DarkFighter, IR 40m, 2.8mm, PoE, Hikvision, DS-2CD2046G2-IU/SL(C)",774.99,526.49,248.5
KITNVR4CAM2K,"Kit supraveghere 4 camere IP Safer 2MP Starlight PoE, KITNVR4CAM2K",1876.99,1628.99,248.0
ARC3000H-03-GW2(868),"Kit sistem de alarma wireless, 868 MHz, 2 cartele sim, 150 zone, Dahua, ARC3000H-03-GW2(868)",989.99,742.0,247.99
ASC2202C-D,"Centrala de control acces TCP/IP, pentru 2 usi, RS-485, Wiegand, suporta 100.000 utilizatori, Dahua ASC2202C-D",1292.99,1045.0,247.99
IPC-HDBW3841E-AS-0280B,"Camera IP de interior, Dahua, 8MP, IR 30m, lentila 2.8 mm, Starlight, slot card, IPC-HDBW3841E-AS-0280B",953.99,706.0,247.99
DS-2CD2T26G2-4I(2.8)(C),"Camera de exterior IP, AcuSense, 2MP, DarkFighter, lentila 2.8mm, IR 80m, Slot microSD, PoE, IP67, Hikvision DS-2CD2T26G2-4I(2.8)(C)",784.99,537.1,247.89
KITSAF-16X-5MP28I40,"Kit de supraveghere video de exterior, 16 camere 5 MP, IR 40 m, DVR 16 canale, Safer, KITSAF-16X-5MP28I40",2795.99,2548.99,247.0
KITSAF-16X-5MP28I40,"Kit de supraveghere video de exterior, 16 camere 5 MP, IR 40 m, DVR 16 canale, Safer, KITSAF-16X-5MP28I40",2795.99,2548.99,247.0
AJAX KEYPAD BL,"Tastatura wireless, AJAX KEYPAD BL",613.99,367.65,246.34000000000003
AJAX KEYPAD WH,Tastatura wireless Ajax Keypad White,613.99,367.65,246.34000000000003
DS-2CD2046G2-IU2.8(C),"Camera IP, AcuSense DarkFighter, 4MP 2K, 2.8 mm, IR 40m, PoE, Microfon, MicroSD, Captare faciala, Hikvision DS-2CD2046G2-IU2.8(C)",729.99,483.67,246.32
DS-7608NXI-K2,"NVR 8 canale, 12MP, AcuSense, 2x SATA, Audio, Recunoastere faciala, Protectie perimetru, Hikvision DS-7608NXI-K2",777.99,531.85,246.14
DS-2CD2T43G2-2I(4mm),"Camera de exterior IP, Bullet, AcuSense, 4MP, lentila fixa 4 mm, slot card, IR 60m, Hikvision, DS-2CD2T43G2-2I(4mm)",732.99,489.38,243.61
GKRM3000LB903,"Automatizare porti batante, pana la 2x3m, 2x400kg, Comunello RAM 300 24V, GKRM3000LB903",1899.99,1659.0,240.99
DYKIT24/1000,"Automatizare de poarta culisanta 1000KG, 24V, Uz intensiv, King Gates DYKIT24/1000",2099.99,1859.0,240.98999999999978
EMK322MFF4,"Cablu de incarcare Schrack pentru masini electrice, 32A, Type 2, Trifazic, EMK322MFF4",1499.99,1260.0,239.99
IPC-HDBW2241R-ZAS-27135,"Camera de supraveghere IP dome, 2 MP, IR 40 m, 2.7-13.5 mm, zoom motorizat, card, Dahua, IPC-HDBW2241R-ZAS-27135",957.99,718.0,239.99
DS-2CD2T43G2-2I(2.8mm),"Camera de supraveghere IP, AcuSense, 4MP, 2.8 mm, IR 60m, PoE, MicroSD, Hikvision DS-2CD2T43G2-2I(2.8mm)",728.99,489.38,239.61
IPC-HDW2241T-ZS-27135,"Camera de supraveghere IP, WizSense, Starlight, 2MP, lentila varifocala 2.7-13.5mm, IR 40m, PoE, microSD, Dahua IPC-HDW2241T-ZS-27135",955.99,717.0,238.99
EAP690E HD,"Acces Point, montaj pe tavan, WiFi 6, Gigabit, Omada, PoE, Tp-Link AXE11000 EAP690E HD",3407.99,3170.0,237.98999999999978
GWJ3012A,"Statie de incarcare electrica auto I-CON, autostart, type 2, montare perete, 7.4kW, IP55 GWJ3012A Gewiss",4971.99,4734.0,237.98999999999978
KITSAF-4X-5MP28I40ACCHDD,"Kit de supraveghere video COMPLET, 4 camere 5 MP, IR 40 m, DVR , accesorii HDD 2TB, Dahua KITSAF-4X-5MP28I40ACC",1555.99,1319.99,236.0
KITSAF-4X-5MP28I40ACCHDD,"Kit de supraveghere video COMPLET, 4 camere 5 MP, IR 40 m, DVR , accesorii HDD 2TB, Dahua KITSAF-4X-5MP28I40ACC",1555.99,1319.99,236.0
DYKIT24/400+4MPVC,"Kit automatizare poarta culisanta 400 kg, uz intens + 4 metri cremaliera insertie metalica",1643.99,1409.99,234.0
ASC2204C-S,"Centrala de control acces TCP/IP, RS-485, Wiegand, 100.000 utilizatori, backup, Dahua ASC2204C-S",1224.99,991.0,233.99
NVR4232-EI,"NVR 32 canale WizSense, pana la 16MP, 1U, latime de banda 256Mbps, 2 porturi SATA, Dahua NVR4232-EI",1217.99,984.0,233.99
DS-2CD2143G2-IU2.8,"Camera de supraveghere IP 4MP, IR 30 m, AcuSense, Microfon, MicroSD, Hikvision, DS-2CD2143G2-IU2.8",683.99,450.09,233.90000000000003
DS-2DE2A404IW-DE3(C0)(S6)(C),"Camera de supraveghere IP PTZ, DarkFighter, 4MP, Varifocala, IR20, MicroSD, PoE, Microfon, IP66, Hikvision DS-2DE2A404IW-DE3(C0)(S6)(C)",874.99,641.24,233.75
ARC3000H-FW2(868),"Centrala de alarma Dual Sim Dahua ARC3000H-FW2, LAN, Wi-FI, 3G, 4G, GPRS, 150 dispozitive, ANR",930.99,698.0,232.99
KIT-ACC-4CAM-I3,"Kit supraveghere video cu accesorii, DVR cu 4 camera Bullet, smart IR 30m, Dahua KIT-ACC-4CAM-I3",1294.99,1062.99,232.0
KITIP-4X-4MP420HDDPOE,"Kit de supraveghere video IP de exterior, 4 camere 2 MP, IR 30 m, NVR 4 canale, PoE, HDD (hard disk inclus), Safer, KITIP-4X-4MP420HDDPOE",1590.99,1358.99,232.0
XVR5108HE-4KL-I3,"DVR 8 canale rezolutie 8MP, inteligenta artificiala, Wizsense Dahua XVR5108HE-4KL-I3",1045.99,814.0,231.99
GKRM220HLB900,"Automatizare porti batante, pana la 2x2.25m, 2x220kg, placa HP, IP44, 24V, Comunello RAM 220 GKRM220HLB900",1699.99,1469.0,230.99
ART-ARC3000H-03-W2(868),"Kit sistem de alarma wireless, 868 MHz, 150 de zone, Dahua, ART-ARC3000H-03-W2(868)",923.99,693.0,230.99
IPC-HFW3441T-AS-P-0210B,"Camera de supraveghere IP, 4 MP, IR 20 m, 2.1 mm, PoE, MicroSD, WizSense, unghi vizual 180°, Dahua, IPC-HFW3441T-AS-P-0210B",919.99,690.0,229.99
A200-CH,Set boxe 2.0 active 130W (2X65W) cu Bluetooth AIRPULSE A200-CH,4824.99,4595.0,229.98999999999978
GWJ3003A,"Statie incarcare masini electrice, WB I-CON, Autostart, 11 kW, Priza Type 2, IK10, Gewiss, GWJ3003A",4759.99,4530.0,229.98999999999978
KIT4X2MPEXT80-SAF-I2,"Kit complet de supraveghere exterior, 4 camere 2MP, infrarosu 30M, lentila 2.8mm, Dahua KIT4X2MPEXT80-SAF-I2",1306.99,1077.99,229.0
KIT4X2MPEXT80-SAF-I2,"Kit complet de supraveghere exterior, 4 camere 2MP, infrarosu 30M, lentila 2.8mm, Dahua KIT4X2MPEXT80-SAF-I2",1306.99,1077.99,229.0
DS-2CE12DF3T-PIRXOS-2.8,"Camera TurboHD cu Alarma si senzor PIR, 2MP Full HD, LED 40m, 2.8mm, Microfon si Sirena, Hikvision DS-2CE12DF3T-PIRXOS-2.8",462.99,234.0,228.99
DS-2CD2063G2-I,"Camera de supraveghere IP, 6 MP, IR 40 m, 2.8 mm, PoE, Hikvision, DS-2CD2063G2-I",722.99,494.15,228.84000000000003
DYKIT24/400+4CM,"Kit automatizare poarta culisanta 400 Kg, uz intens + 4 metri cremaliera de metal DYKIT24/400",1667.99,1439.99,228.0
SAF-KITIPC4EXTP-1,Kit supraveghere IP Safer 4 camere exterior 2 MP PoE SAF-KITIPC4EXTP-1,1353.99,1125.99,228.0
ZKTIME.ENT250,"Soft profesional de pontaj ZKTime pentru aparatele ZkSoftware, 250 angajati, ZKTIME.ENT250",4757.99,4531.0,226.98999999999978
DS-7608NI-K1(C),"NVR 8 canale, pana la 8MP 4K, bandwidth 80Mbps, Detectare miscare, 1 port SATA pentru HDD, DS-7608NI-K1(C) Hikvision",576.99,352.49,224.5
DS-2CD2046G2-I2C,"Camera de supraveghere IP, 4 MP, IR 40 m, AcuSense DarkFighter, slot card, PoE, Hikvision, DS-2CD2046G2-I2C",706.99,483.67,223.32
KITBIS6PRO,"Sonorizare biserica pentru interior-exterior, Public Adress, 8 difuzoare, microfoane + lavaliera",4993.99,4770.99,223.0
KIT/NVR1104HS-S2-CE-1T/4-F22P-0280B,"Kit camere supraveghere exterior profesionale, 2MP Full HD, Conexiune Wireless, 4 camere Imou, IR 30m, Microfon, MicroSD, NVR, HDD 1TB, KIT/NVR1104HSS2-CE-1T",1218.99,996.0,222.99
DS-2CD2043G2-IUB28,"Camera de supraveghere IP, AcuSense, IR 40m, 2.8mm, PoE, Hikvision, Neagra, DS-2CD2043G2-IUB28",672.99,450.09,222.90000000000003
DS-2CD2043G2-IU28,"Camera de supraveghere IP, AcuSense, IR 40m, 2.8mm, PoE, Hikvision, DS-2CD2043G2-IU28",672.99,450.09,222.90000000000003
SAF-IPCBM2MP80LH-4,"Camera de supraveghere IP, 2MP, 4mm, IR 80m, Microfon, MicroSD, PoE, IP67, Safer SAF-IPCBM2MP80LH-4",550.99,330.0,220.99
YK-TS1000-PRO,"Turnichet tripod semiautomat, bidirectional, YK-TS1000-PRO",4616.99,4396.0,220.98999999999978
DS-2CD2421G0-IW(2.8mm)(W),"Camera wireless IP, 2MP, 2.8mm, IR 10m, Senzor PIR, Microfon, Difuzor, Slot microSD, PoE, IP66, IK10, Hikvision DS-2CD2421G0-IW(2.8mm)(W)",375.99,155.01,220.98000000000002
DS-7204HUHI-K1/P,"DVR 4 canale 5 MP, PoC, 1 x HDD, 2 x USB, Hikvision, DS-7204HUHI-K1/P",749.99,529.4,220.59000000000003
SAF-4X5MPIR80ACC-2TBS,"Kit supraveghere video Safer, 4 camere, 5 MP, IR 80m, DVR 4 canale, HDD 2 TB, SAF-4X5MPIR80ACC-2TBS",1568.99,1348.99,220.0
SAF-4X5MPIR80ACC-2TBS,"Kit supraveghere video Safer, 4 camere, 5 MP, IR 80m, DVR 4 canale, HDD 2 TB, SAF-4X5MPIR80ACC-2TBS",1568.99,1348.99,220.0
IPC-HFW3541E-AS-0280B-S2,"Camera de supraveghere IP, WizSense, 5MP, lentila 2.8mm, IR 50m, microfon incorporat, PoE, IP67, Dahua IPC-HFW3541E-AS-0280B-S2",876.99,657.0,219.99
IPC-HDBW3541E-AS-0280B,"Camera dome IP 5Mp Starlight lentila 2,8 mm Dahua IPC-HDBW3541E-AS-0280B",876.99,657.0,219.99
XVR5108HS-4KL-I3,"DVR Dahua 8 canale, Penta-brid, Pana la 8MP 4K, AI, Recunoastere faciala, SMD, WizSense, ONVIF, XVR5108HS-4KL-I3",989.99,770.0,219.99
MEK90-2x2x1.5-T,"Cablu incendiu JE-H(St) H FE 180 E30/E90, ecranat, 2x2x1.5, tambur 500m, MEKAS KABLO MEK90-2x2x1.5-T",4629.99,4410.0,219.98999999999978
KA5100.004,"Feronerie poarta culisanta telescopica 2x2 metri 300KG, 600 kg si 4m in total, compatibila cu automatizari culisante, FAC KA5100.004",3569.99,3350.0,219.98999999999978
GWJ3001A,"Statie incarcare masini electrice, WB I-CON, Autostart, 4.6 kW, Priza Type 2, IK10, Gewiss, GWJ3001A",4499.99,4280.0,219.98999999999978
HW-KIT-4X-IP-1TB,"Kit de supraveghere IP de interior, 4 camere 2 MP, IR 30 m, NVR 4 canale, HDD (Hard Disk inclus), Hikvision HW-KIT-4X-IP-1TB",1235.99,1016.99,219.0
IPC-HFW2441S-S-0280B,"Camera de supraveghere IP, WizSense, SMD, 4MP, 2.8 mm, IR 30m, Microfon, MicroSD, PoE, Dahua IPC-HFW2441S-S-0280B",592.99,374.0,218.99
IPC-HFW2441S-S-0360B,"Camera de supraveghere IP, 4 MP, IR 30 m, lentila 3.6 mm, WizSense, microfon, MicroSD, Dahua, IPC-HFW2441S-S-0360B",592.99,374.0,218.99
DS-7108NI-Q1/8P/M(D),"NVR Hikvision DS-7108NI-Q1/8P/M(D) , 8 canale cu PoE 75W, 60 Mbps, Pana la 6MP, 1xSATA",690.99,472.77,218.22000000000003
KITSAF4X-5MP2028UHDD,"Kit de supraveghere video, 4 camere 5 MP, IR 20 m, DVR 4 canale, accesorii incluse, HDD 2TB Dahua, KITSAF4X-5MP2028UHDD",1376.99,1158.99,218.0
KITSAF4X-5MP2028UHDD,"Kit de supraveghere video, 4 camere 5 MP, IR 20 m, DVR 4 canale, accesorii incluse, HDD 2TB Dahua, KITSAF4X-5MP2028UHDD",1376.99,1158.99,218.0
KITIPDHSAFFHD-ACC-HDD,"Kit de supraveghere IP COMPLET, 4 camere Full HD, IR 30m, Vizualizare de pe mobil, HDD KITIPDHSAFFHD-ACC-HDD",1649.99,1432.99,217.0
DS-7116HQHI-K1(E),"DVR 16 canale, 4 MP lite, Turbo HD / AHD audio prin coaxial, 1x SATA, Hikvision DS-7116HQHI-K1(E)",726.99,510.0,216.99
KITPOEFHDEXT,"Kit de supraveghere exterior 4 camere IP, FullHD, IR 30m, PoE, Dahua, NVR 4 canale, KITPOEFHDEXT",1776.99,1560.99,216.0
KIT8C2MPEXT-I3,"Kit de supraveghere 8 camere exterior 5MP, IR 80 metri, Microfon si DVR 8 canale, Safer KIT8C2MPEXT-I3",1818.99,1602.99,216.0
XVR5216AN-I3,"DVR 16 canale Dahua, XVR5216AN-I3, 5MP Lite, AI, WizSenze, 2 x SATA, H.265",1122.99,907.0,215.99
SAF-TESTER8-5N1-4K,Tester CCTV 4K - 8MP - AHD/CVI/TVI/IP SAF-TESTER8-5N1-4K,4615.99,4400.0,215.98999999999978
KIT5MPEXT40-DAH-I2-TW,"Kit video cu 4 camere Safer de exterior 5MP, IR 40m DVR Dahua, accesorii incluse, KIT5MPEXT40-DAH-I2-TW",1270.99,1055.99,215.0
SAF-KITIPC8EXTP-POE,"Kit supraveghere IP Safer 8 camere exterior 5MP, Iluminare IR 30m, SAF-KITIPC8EXTP-POE",2021.99,1806.99,215.0
KIT5MPEXT40-DAH-I2-TW,"Kit video cu 4 camere Safer de exterior 5MP, IR 40m DVR Dahua, accesorii incluse, KIT5MPEXT40-DAH-I2-TW",1270.99,1055.99,215.0
DS-2CE79U1T-IT3ZF,"Camera dome Hikvision, 8MP, lentila varifocala 2.7 - 13.5mm, IR 60m, DS-2CE79U1T-IT3ZF",571.99,357.0,214.99
DS-K2804,Centrala de control acces 4 usi unidirectionale Hikvision DS-K2804 TCP/IP,716.99,502.46,214.53000000000003
ASI3213G-MW,"Terminal de control acces cu recunoastere faciala, Full HD Dahua, deblocare cu fata, card si parola, ASI3213G-MW",1120.99,907.0,213.99
IPC-HFW2541E-S-0360B,"Camera bullet IP, WizSense, 5MP, 3.6mm, IR 30m, Microfon, Slot microSD, PoE, IP67, Dahua IPC-HFW2541E-S-0360B",782.99,569.0,213.99
DS-KH6320-WTE2-W,"Post de interior pentru videointerfon Hikvision Gama IP pe 2 fire, Wifi, Touch Screen 7"", DS-KH6320-WTE2-W",714.99,501.28,213.71000000000004
DS-2CE10HFT-E2.8,"Camera supraveghere de exterior, 5 MP, ColorVu, lumina alba 20m, lentila 2.8 mm, POC, Hikvision, DS-2CE10HFT-E2.8",409.99,197.0,212.99
SLIDE10KIT-N-FULL,Automatizare poarta culisanta 1000KG Linomatik SLIDE10KIT-N-FULL,1381.99,1169.99,212.0
IPC-HDBW3441R-AS-P-0210B,"Camera de supraveghere IP Dahua IPC-HDBW3441R-AS-P-0210B, WizSense, 4MP, Wide Angle 180°, IR 15m, Microfon, PoE, IP67",842.99,632.0,210.99
