Product,Price
Soclu sirena adresabila FIRECLASS FC440DSB,275.00
"Cablu incendiu JE-H(St)H FE 180 E30/E90, 1x2x08 rola 100m MEK90-1x2x08",276.00
Modul de stingere Fireclass J400/EXT,277.00
Detector de fum antiincendiu wireless Ajax,280.78
Interfata de conectare pentru centrala de incendiu RS232-485,283.49
Lampa Exit LED cu kit de emergenta 3 ore Schrack,288.00
"Modul Display LCD cu butoane pentru centrale Bentel J408 si J424, iluminat, 16 caractere x 2 linii, J400/LCD",289.00
"Sirena adresabila, cu flash, 101dB, IP65, consum redus, 14 tonuri selectabile, montaj aparent, Inim, ES2021RE",289.00
"Sirena de incendiu Inim ES2000, pentru interior, rosu, adresabila, IP65, Volum, sunet si durata ajustabile",290.00
"Cablu special pentru sisteme antiincendiu JYSTY 2x2x0.8, rola 100 de metri SCHRACK",290.00
"Detector de gaz metan, pentru tavan, LED de stare, alarma sonora 85dB, Primatech, SECOR779/24V",292.00
Detector CO pentru perete DETNOV DMDP-500,299.00
"Sirena cu indicator luminos adresabila, de interior FIRECLASS FC430SAB",304.00
"Detector wireless de fum si/sau temperatura, 868 MHz, Teknim, TWD-1850",306.00
"Stroboscop sisteme detectie incendiu Morley-IAS - Flash inteligent, lentila de culoare rosie (EN54-23 clasa O), cu izolator, Honeywell WST-PR-I05",306.78
Sirena sistem de incendiu Honeywell WSO-PR-I05 cu carcasa de culoare rosie Morley-IAS,308.98
"Semnalizator luminos si acustic, 24V, 266mA, IP54, Qlight S60ADS-24A",319.00
Sirena adresabila de interior Inim ES0010RE,319.00
"Sirena de exterior cu LED pentru incendiu, 13.8V, IP34, compatibila cu modulul STD241201, Inim IVY-R",320.00
"Stroboscop sisteme detectie incendiu Morley-IAS -Flash inteligent, lentila de culoare alba (EN54-23 clasa O), cu izolator, Honeywell WST-PC-I05",329.87
"Sirena adresabila cu flash, 98dB, Inim ES2020RE, protocol ENEA, 14 tonuri, montaj aparent, IP65",334.00
"Sirena cu flash exterior pentru sisteme detectie incendiu, conventionala lentila transparenta, IP65 - Honeywell CWSS-RW-W5",338.66
