Product,Price
"Router wireless, 2.4 GHz, 5 GHz, 4 porturi, 433 Mbps, Tp-Link AC750, Archer C24",107.00
"Camera IP Wireless de interior, Full HD, 3.6 mm, IR 10m, Microfon si difuzor, MicroSD, Laxihub M1T-NL",108.00
"Sursa de alimentare in comutatie, 3.6A, 12V, Back-up, Mean Well, SCP-50-12",108.00
"Sursa alimentare cu Back-up 12V-5A, ZTP1205B",109.00
Cablu FTP CAT6 CCA (Fir Litat) - Tambur 100 Metri G-FPC6004L100,109.00
"Solid State Disk (SSD) - 240 GB ADATA 2.5"", SATA III, ASU650SS-240GTR",110.00
Sursa de alimentare CCTV 4 iesiri cu Backup 3A,110.00
"Sursa de alimentare in comutatie, 12V 6.3A, montaj pe sina DIN, Safer SAF-12V-6A",110.00
CARD MicroSD ADATA 256GB Clasa 10 AUSDX256GUICL10A1-RA1,111.00
"Sursa de alimentare 12V, 12.5A / 150W, pentru sisteme de supraveghere si securitate, PMT-12V150W1AA",112.00
"Switch PoE 4 canale Hikvision, 30W Max per port, DS-3E0105P-E/M(B)",113.00
"Router Wireless N 3G/4G portabil, TL-MR3020",114.00
"Switch cu 8 porturi Gigabit, 2.77W, Plug and Play, Tehnologie Green Ethernet, TL-SG108 TP-Link",114.14
"Camera IP Wireless de interior, Full HD, PTZ, microfon si audio bidirectional, Laxihub P2, P2-EU-NL",115.00
"Sursa cu back-up, 12V, 5 Amperi, 4 iesiri protejate, cutie ABS, SAF-XZS60-12-4",115.00
"Baterie de rezerva pentru camere de supraveghere, 3.6V/21.6Wh, compatibila cu Imou Cell 2, FRB20",115.00
Pachet 20 x Alimentator camera supraveghere 12V 1A in comutatie,115.99
"Solid State Disk (SSD) - 256 GB ADATA 2.5"", SATA III, ASU650SS-256GT-R",116.00
"Sursa de alimentare in comutatie, 24V15",116.00
"Sursa de alimentare in comutatie cu back-up Mean Well SCP-75-24, 27.6V, 2.7A, 74.5W",116.00
"Switch 5 porturi Gigabit, 5V, 1A, Plug and Play, fara managament, D-LINK DGS-105",117.00
"Sursa de alimentare in comutatie, 14.6 A, 24 V, eficienta 85%, POS Power, POS-350-24-C2",117.00
"Cablu de retea UTP Cat5e, CCA, 305 metri, Safer, SAF-UTPCCA-CAT5E-305M",117.00
Panou solar 3W pentru camere ip cu baterii NV-SOLAR5V-3W,119.00
"Camera de supraveghere IP wireless IMOU Turret SE, 2 MP, IR 30 m, microfon incorporat, MicroSD, IPC-T22EP",120.00
Sursa alimentare cu Back-up 12V-5A si cu 4 iesiri protejate ZTP1205B-04F,120.00
"Sursa de alimentare neintreruptibila 24V-2,5Ah cu montare pe sina DIN, DR24060-02B",120.00
"Camera wireless Dahua H2A, Wi-Fi Pan & Tilt 2MP, lentila 3.6mm, IR 10m, microfon, difuzor IPC-H2A-0360B",120.00
"Sursa de alimentare 12V, 12.5A, 150W, Delta PMT-12V150W2CA",121.00
"Camera de supraveghere wireless EZVIZ TY2, Full HD 2MP, 4mm, Microfon si difuzor, MicroSD, Detectie miscare, CS-TY2 (1080P)",121.99
"Sursa de alimentare petru instalatii LED, Mean Well, 24V @ 4.2 A ~ 100W, interior / exterior, IP67, cu protectie, LPV-100-24",122.00
"Sursa de alimentare pentru instalatii LED, Mean Well, 12V - 8.5A ~ 102W, interior / exterior, IP67, cu protectie, LPV-100-12",122.00
